file,FaceID,minX,maxX,minY,maxY,player1,player2,graphic,person,situation,bg,shotangle,boxID,detect,obscured,lighting,headangle,glasses,visorhat,type,FileName,PlayerNumber
2016_MCA_R03_EMakarova_RUS_vs_KPliskova_CZE_WS314_clip.0027.png,1229-1-Go,170,289,132,270,EMakarova,KPliskova,Live image,Person,Off court close up of player,Crowd,Player Shoulder Height,1,Fan,Yes,Partially shaded,Other,No,No,Google,face-1229-1-Go.png,NA
2016_MCA_R03_EMakarova_RUS_vs_KPliskova_CZE_WS314_clip.0027.png,1229-4-Go,195,320,2,148,EMakarova,KPliskova,Live image,Person,Off court close up of player,Crowd,Player Shoulder Height,4,Fan,Yes,Partially shaded,Other,No,No,Google,face-1229-4-Go.png,NA
2016_MCA_R03_GGarcia-Lopez_ESP_vs_KNishikori_JPN_MS304_clip.0028.png,1241-1-Go,51,287,79,353,GGarcia-Lopez,KNishikori,Live image,Person,Crowd,Crowd,Player Shoulder Height,1,Fan,No,Partially shaded,Other,No,No,Google,face-1241-1-Go.png,NA
2016_MCA_R03_GGarcia-Lopez_ESP_vs_KNishikori_JPN_MS304_clip.0028.png,1241-2-Go,392,610,46,299,GGarcia-Lopez,KNishikori,Live image,Person,Crowd,Crowd,Player Shoulder Height,2,Fan,No,Partially shaded,Front on,No,No,Google,face-1241-2-Go.png,NA
2016_MCA_R03_GGarcia-Lopez_ESP_vs_KNishikori_JPN_MS304_clip.0029.png,1242-1-Go,54,289,81,354,GGarcia-Lopez,KNishikori,Live image,Person,Crowd,Crowd,Player Shoulder Height,1,Fan,No,Partially shaded,Other,No,No,Google,face-1242-1-Go.png,NA
2016_MCA_R03_GGarcia-Lopez_ESP_vs_KNishikori_JPN_MS304_clip.0029.png,1242-2-Go,388,614,52,315,GGarcia-Lopez,KNishikori,Live image,Person,Crowd,Crowd,Player Shoulder Height,2,Fan,No,Partially shaded,Front on,No,No,Google,face-1242-2-Go.png,NA
2016_MCA_R03_GGarcia-Lopez_ESP_vs_KNishikori_JPN_MS304_clip.0030.png,1243-2-Go,405,630,55,317,GGarcia-Lopez,KNishikori,Live image,Person,Crowd,Crowd,Player Shoulder Height,2,Fan,No,Partially shaded,Other,No,No,Google,face-1243-2-Go.png,NA
2016_MCA_R03_GGarcia-Lopez_ESP_vs_KNishikori_JPN_MS304_clip.0030.png,1243-1-Go,66,301,82,356,GGarcia-Lopez,KNishikori,Live image,Person,Crowd,Crowd,Player Shoulder Height,1,Fan,No,Partially shaded,Other,No,No,Google,face-1243-1-Go.png,NA
2016_MCA_R03_GGarcia-Lopez_ESP_vs_KNishikori_JPN_MS304_clip.0031.png,1244-2-Go,73,310,80,356,GGarcia-Lopez,KNishikori,Live image,Person,Off court close up of player,Crowd,Player Shoulder Height,2,Fan,Yes,Partially shaded,Other,No,No,Google,face-1244-2-Go.png,NA
2016_MCA_R03_JSousa_POR_vs_AMurray_GBR_MS316_clip.0001.png,1252-4-Go,337,481,176,343,JSousa,AMurray,Live image,Person,Crowd,Crowd,Birds Eye,4,Fan,Yes,Partially shaded,Profile,No,Yes,Google,face-1252-4-Go.png,NA
2016_MCA_R03_JSousa_POR_vs_AMurray_GBR_MS316_clip.0001.png,1252-1-Go,536,660,2,145,JSousa,AMurray,Live image,Person,Crowd,Crowd,Birds Eye,1,Fan,No,Partially shaded,Other,No,No,Google,face-1252-1-Go.png,NA
2016_MCA_R03_JSousa_POR_vs_AMurray_GBR_MS316_clip.0002.png,1253-1-Go,538,664,0,142,JSousa,AMurray,Live image,Person,Crowd,Crowd,Birds Eye,1,Fan,No,Partially shaded,Other,No,No,Google,face-1253-1-Go.png,NA
2016_MCA_R03_JSousa_POR_vs_AMurray_GBR_MS316_clip.0010.png,1254-1-Go,217,345,54,201,JSousa,AMurray,Live image,Person,Court player close-up,Court,Player Shoulder Height,1,Player,No,Partially shaded,Profile,No,Yes,Google,face-1254-1-Go.png,NA
2016_MCA_R03_JSousa_POR_vs_AMurray_GBR_MS316_clip.0023.png,1256-1-Go,321,448,95,243,JSousa,AMurray,Live image,Person,Court player close-up,Logo wall,Player Shoulder Height,1,Player,Yes,Partially shaded,Other,No,Yes,Google,face-1256-1-Go.png,NA
2016_MCA_R03_JSousa_POR_vs_AMurray_GBR_MS316_clip.0027.png,1257-3-Go,350,414,59,134,JSousa,AMurray,Live image,Person,Court player close-up,Logo wall,Player Shoulder Height,3,Player,Yes,Partially shaded,Other,No,No,Google,face-1257-3-Go.png,NA
2016_MCA_R03_JSousa_POR_vs_AMurray_GBR_MS316_clip.0030.png,1258-1-Go,226,305,184,276,JSousa,AMurray,Live image,Person,Crowd,Crowd,Upward Angle,1,Fan,Yes,Partially shaded,Other,No,Yes,Google,face-1258-1-Go.png,NA
2016_MCA_R03_JSousa_POR_vs_AMurray_GBR_MS316_clip.0030.png,1258-2-Go,101,181,45,138,JSousa,AMurray,Live image,Person,Crowd,Crowd,Upward Angle,2,Fan,No,Partially shaded,Other,Yes,No,Google,face-1258-2-Go.png,NA
2016_MCA_R03_JSousa_POR_vs_AMurray_GBR_MS316_clip.0030.png,1258-4-Go,360,426,171,248,JSousa,AMurray,Live image,Person,Crowd,Crowd,Upward Angle,4,Fan,No,Partially shaded,Other,No,No,Google,face-1258-4-Go.png,NA
2016_MCA_R03_JSousa_POR_vs_AMurray_GBR_MS316_clip.0030.png,1258-3-Go,179,249,85,166,JSousa,AMurray,Live image,Person,Crowd,Crowd,Upward Angle,3,Fan,Yes,Partially shaded,Other,Yes,No,Google,face-1258-3-Go.png,NA
2016_MCA_R03_JSousa_POR_vs_AMurray_GBR_MS316_clip.0030.png,1258-8-Go,674,737,96,169,JSousa,AMurray,Live image,Person,Crowd,Crowd,Upward Angle,8,Fan,No,Partially shaded,Other,No,No,Google,face-1258-8-Go.png,NA
2016_MCA_R03_JSousa_POR_vs_AMurray_GBR_MS316_clip.0030.png,1258-5-Go,633,696,191,265,JSousa,AMurray,Live image,Person,Crowd,Crowd,Upward Angle,5,Fan,Yes,Partially shaded,Other,Yes,No,Google,face-1258-5-Go.png,NA
2016_MCA_R03_JSousa_POR_vs_AMurray_GBR_MS316_clip.0030.png,1258-10-Go,566,622,8,74,JSousa,AMurray,Live image,Person,Crowd,Crowd,Upward Angle,10,Fan,No,Partially shaded,Front on,No,No,Google,face-1258-10-Go.png,NA
2016_MCA_R03_JSousa_POR_vs_AMurray_GBR_MS316_clip.0030.png,1258-11-Go,386,446,74,144,JSousa,AMurray,Live image,Person,Crowd,Crowd,Upward Angle,11,Fan,Yes,Partially shaded,Other,No,Yes,Google,face-1258-11-Go.png,NA
2016_MCA_R03_JSousa_POR_vs_AMurray_GBR_MS316_clip.0030.png,1258-6-Go,28,96,66,145,JSousa,AMurray,Live image,Person,Crowd,Crowd,Upward Angle,6,Fan,Yes,Partially shaded,Other,No,No,Google,face-1258-6-Go.png,NA
2016_MCA_R03_JSousa_POR_vs_AMurray_GBR_MS316_clip.0030.png,1258-9-Go,458,521,0,54,JSousa,AMurray,Live image,Person,Crowd,Crowd,Upward Angle,9,Fan,Yes,Partially shaded,Other,Yes,No,Google,face-1258-9-Go.png,NA
2016_MCA_R03_JSousa_POR_vs_AMurray_GBR_MS316_clip.0030.png,1258-7-Go,507,576,184,265,JSousa,AMurray,Live image,Person,Crowd,Crowd,Upward Angle,7,Fan,No,Partially shaded,Other,No,No,Google,face-1258-7-Go.png,NA
2016_MCA_R03_JSousa_POR_vs_AMurray_GBR_MS316_clip.0031.png,1259-2-Go,373,478,35,156,JSousa,AMurray,Live image,Person,Court player close-up,Logo wall,Player Shoulder Height,2,Player,Yes,Partially shaded,Profile,No,No,Google,face-1259-2-Go.png,NA
2016_MCA_R03_JSousa_POR_vs_AMurray_GBR_MS316_clip.0035.png,1260-1-Go,408,689,58,384,JSousa,AMurray,Live image,Person,Court player close-up,Logo wall,Player Shoulder Height,1,Player,No,Partially shaded,Other,No,Yes,Google,face-1260-1-Go.png,NA
2016_MCA_R03_JSousa_POR_vs_AMurray_GBR_MS316_clip.0041.png,1261-1-Go,458,592,0,120,JSousa,AMurray,Live image,Person,Court player close-up,Logo wall,Player Shoulder Height,1,Player,No,Partially shaded,Other,No,Yes,Google,face-1261-1-Go.png,NA
2016_MCA_R03_JSousa_POR_vs_AMurray_GBR_MS316_clip.0043.png,1262-1-Go,308,455,51,221,JSousa,AMurray,Live image,Person,Off court close up of player,Logo wall,Player Shoulder Height,1,Player,No,Partially shaded,Other,No,No,Google,face-1262-1-Go.png,NA
2016_MCA_R03_JSousa_POR_vs_AMurray_GBR_MS316_clip.0044.png,1263-1-Go,332,478,65,235,JSousa,AMurray,Live image,Person,Court close-up not player,Crowd,Player Shoulder Height,1,Other staff on court,No,Partially shaded,Other,No,No,Google,face-1263-1-Go.png,NA
2016_MCA_R03_JSousa_POR_vs_AMurray_GBR_MS316_clip.0046.png,1264-1-Go,318,468,59,233,JSousa,AMurray,Live image,Person,Court close-up not player,Crowd,Player Shoulder Height,1,Other staff on court,No,Partially shaded,Other,No,No,Google,face-1264-1-Go.png,NA
2016_MCA_R03_JSousa_POR_vs_AMurray_GBR_MS316_clip.0047.png,1265-1-Go,307,442,32,189,JSousa,AMurray,Live image,Person,Court close-up not player,Crowd,Player Shoulder Height,1,Other staff on court,No,Partially shaded,Other,No,No,Google,face-1265-1-Go.png,NA
2016_MCA_R03_JSousa_POR_vs_AMurray_GBR_MS316_clip.0048.png,1266-1-Go,573,673,131,248,JSousa,AMurray,Live image,Person,Court player close-up,Logo wall,Player Shoulder Height,1,Player,No,Partially shaded,Profile,No,Yes,Google,face-1266-1-Go.png,NA
2016_MCA_R03_JSousa_POR_vs_AMurray_GBR_MS316_clip.0049.png,1267-1-Go,402,508,22,145,JSousa,AMurray,Live image,Person,Court player close-up,Logo wall,Player Shoulder Height,1,Player,No,Partially shaded,Front on,No,Yes,Google,face-1267-1-Go.png,NA
2016_MCA_R03_JSousa_POR_vs_AMurray_GBR_MS316_clip.0050.png,1268-2-Go,394,492,10,123,JSousa,AMurray,Live image,Person,Off court close up of player,Logo wall,Player Shoulder Height,2,Player,Yes,Partially shaded,Other,No,Yes,Google,face-1268-2-Go.png,NA
2016_MCA_R03_JSousa_POR_vs_AMurray_GBR_MS316_clip.0051.png,1269-2-Go,392,491,17,133,JSousa,AMurray,Live image,Person,Off court close up of player,Logo wall,Player Shoulder Height,2,Player,Yes,Partially shaded,Other,No,Yes,Google,face-1269-2-Go.png,NA
2016_MCA_R03_JSousa_POR_vs_AMurray_GBR_MS316_clip.0052.png,1270-1-Go,421,516,83,194,JSousa,AMurray,Live image,Person,Off court close up of player,Logo wall,Player Shoulder Height,1,Player,No,Partially shaded,Other,No,Yes,Google,face-1270-1-Go.png,NA
2016_MCA_R03_JTsonga_FRA_vs_PHerbert_FRA_MS303_clip.0026.png,1284-2-Go,364,450,52,152,JTsonga,PHerbert,Live image,Person,Crowd,Crowd,Upward Angle,2,Fan,Yes,Partially shaded,Profile,No,No,Google,face-1284-2-Go.png,NA
2016_MCA_R03_JTsonga_FRA_vs_PHerbert_FRA_MS303_clip.0026.png,1284-7-Go,117,214,108,220,JTsonga,PHerbert,Live image,Person,Crowd,Crowd,Upward Angle,7,Fan,Yes,Partially shaded,Other,No,No,Google,face-1284-7-Go.png,NA
2016_MCA_R03_JTsonga_FRA_vs_PHerbert_FRA_MS303_clip.0026.png,1284-8-Go,414,506,162,269,JTsonga,PHerbert,Live image,Person,Crowd,Crowd,Upward Angle,8,Fan,Yes,Partially shaded,Profile,No,No,Google,face-1284-8-Go.png,NA
2016_MCA_R03_JTsonga_FRA_vs_PHerbert_FRA_MS303_clip.0026.png,1284-9-Go,336,424,150,252,JTsonga,PHerbert,Live image,Person,Crowd,Crowd,Upward Angle,9,Fan,Yes,Partially shaded,Profile,No,No,Google,face-1284-9-Go.png,NA
2016_MCA_R03_JTsonga_FRA_vs_PHerbert_FRA_MS303_clip.0027.png,1285-1-Go,121,213,116,223,JTsonga,PHerbert,Live image,Person,Off court close up of player,Crowd,Upward Angle,1,Fan,Yes,Partially shaded,Profile,No,No,Google,face-1285-1-Go.png,NA
2016_MCA_R03_MRaonic_CAN_vs_VTroicki_SRB_MS311_clip.0013.png,1289-1-Go,356,479,85,228,MRaonic,VTroicki,Live image,Person,Court player close-up,Court,Player Shoulder Height,1,Player,Yes,Partially shaded,Other,No,No,Google,face-1289-1-Go.png,NA
2016_MCA_R03_MRaonic_CAN_vs_VTroicki_SRB_MS311_clip.0017.png,1291-1-Go,471,629,76,260,MRaonic,VTroicki,Live image,Person,Crowd,Crowd,Player Shoulder Height,1,Fan,Yes,Shaded,Other,No,Yes,Google,face-1291-1-Go.png,NA
2016_MCA_R03_MRaonic_CAN_vs_VTroicki_SRB_MS311_clip.0024.png,1294-1-Go,248,407,51,235,MRaonic,VTroicki,Live image,Person,Crowd,Crowd,Player Shoulder Height,1,Fan,No,Partially shaded,Other,Yes,No,Google,face-1294-1-Go.png,NA
2016_MCA_R03_MRaonic_CAN_vs_VTroicki_SRB_MS311_clip.0031.png,1296-1-Go,395,471,121,209,MRaonic,VTroicki,Live image,Person,Court player close-up,Logo wall,Player Shoulder Height,1,Player,No,Shaded,Other,No,No,Google,face-1296-1-Go.png,NA
2016_MCA_R03_MRaonic_CAN_vs_VTroicki_SRB_MS311_clip.0032.png,1297-1-Go,325,393,62,140,MRaonic,VTroicki,Live image,Person,Court player close-up,Logo wall,Player Shoulder Height,1,Player,No,Shaded,Other,No,No,Google,face-1297-1-Go.png,NA
2016_MCA_R03_MRaonic_CAN_vs_VTroicki_SRB_MS311_clip.0033.png,1298-1-Go,201,267,0,54,MRaonic,VTroicki,Live image,Person,Court player close-up,Logo wall,Player Shoulder Height,1,Player,No,Shaded,Other,No,No,Google,face-1298-1-Go.png,NA
2016_MCA_R03_MRaonic_CAN_vs_VTroicki_SRB_MS311_clip.0036.png,1301-1-Go,400,611,0,235,MRaonic,VTroicki,Live image,Person,Court player close-up,Logo wall,Player Shoulder Height,1,Player,Yes,Shaded,Other,No,No,Google,face-1301-1-Go.png,NA
2016_MCA_R03_MRaonic_CAN_vs_VTroicki_SRB_MS311_clip.0037.png,1302-1-Go,392,583,24,246,MRaonic,VTroicki,Live image,Person,Court player close-up,Logo wall,Player Shoulder Height,1,Player,No,Shaded,Other,No,No,Google,face-1302-1-Go.png,NA
2016_MCA_R03_MRaonic_CAN_vs_VTroicki_SRB_MS311_clip.0039.png,1303-1-Go,405,492,34,136,MRaonic,VTroicki,Live image,Person,Court player close-up,Logo wall,Player Shoulder Height,1,Player,No,Shaded,Profile,No,No,Google,face-1303-1-Go.png,NA
2016_MCA_R03_MRaonic_CAN_vs_VTroicki_SRB_MS311_clip.0040.png,1304-2-Go,337,404,0,68,MRaonic,VTroicki,Live image,Person,Court player close-up,Crowd,Player Shoulder Height,2,Fan,No,Partially shaded,Front on,Yes,No,Google,face-1304-2-Go.png,NA
2016_MCA_R03_MRaonic_CAN_vs_VTroicki_SRB_MS311_clip.0040.png,1304-3-Go,749,799,0,65,MRaonic,VTroicki,Live image,Person,Court player close-up,Crowd,Player Shoulder Height,3,Fan,No,Shaded,Other,No,No,Google,face-1304-3-Go.png,NA
2016_MCA_R03_MRaonic_CAN_vs_VTroicki_SRB_MS311_clip.0040.png,1304-1-Go,630,696,0,69,MRaonic,VTroicki,Live image,Person,Court player close-up,Crowd,Player Shoulder Height,1,Fan,No,Partially shaded,Front on,No,No,Google,face-1304-1-Go.png,NA
2016_MCA_R03_MRaonic_CAN_vs_VTroicki_SRB_MS311_clip.0040.png,1304-11-Go,361,445,176,273,MRaonic,VTroicki,Live image,Person,Court player close-up,Crowd,Player Shoulder Height,11,Player,No,Partially shaded,Profile,No,No,Google,face-1304-11-Go.png,NA
2016_MCA_R03_MRaonic_CAN_vs_VTroicki_SRB_MS311_clip.0042.png,1306-2-Go,407,471,7,82,MRaonic,VTroicki,Live image,Person,Court player close-up,Crowd,Player Shoulder Height,2,Fan,Yes,Shaded,Front on,No,No,Google,face-1306-2-Go.png,NA
2016_MCA_R03_MRaonic_CAN_vs_VTroicki_SRB_MS311_clip.0042.png,1306-1-Go,686,751,10,86,MRaonic,VTroicki,Live image,Person,Court player close-up,Crowd,Player Shoulder Height,1,Fan,Yes,Shaded,Front on,No,No,Google,face-1306-1-Go.png,NA
2016_MCA_R03_MRaonic_CAN_vs_VTroicki_SRB_MS311_clip.0044.png,1308-1-Go,417,507,1,106,MRaonic,VTroicki,Live image,Person,Court player close-up,Logo wall,Player Shoulder Height,1,Player,No,Partially shaded,Profile,No,No,Google,face-1308-1-Go.png,NA
2016_MCA_R03_MRaonic_CAN_vs_VTroicki_SRB_MS311_clip.0045.png,1309-1-Go,454,557,0,112,MRaonic,VTroicki,Live image,Person,Court player close-up,Logo wall,Player Shoulder Height,1,Player,No,Partially shaded,Other,No,No,Google,face-1309-1-Go.png,NA
2016_MCA_R03_MRaonic_CAN_vs_VTroicki_SRB_MS311_clip.0046.png,1310-1-Go,445,560,160,293,MRaonic,VTroicki,Live image,Person,Court player close-up,Logo wall,Player Shoulder Height,1,Player,No,Partially shaded,Other,No,No,Google,face-1310-1-Go.png,NA
2016_MCA_R03_MRaonic_CAN_vs_VTroicki_SRB_MS311_clip.0047.png,1311-3-Go,444,560,32,167,MRaonic,VTroicki,Live image,Person,Off court close up of player,Logo wall,Player Shoulder Height,3,Player,Yes,Partially shaded,Other,No,No,Google,face-1311-3-Go.png,NA
2016_MCA_R03_NDjokovic_SRB_vs_ASeppi_ITA_MS301_clip.0047.png,1328-1-Go,237,383,232,402,NDjokovic,ASeppi,Live image,Person,Crowd,Crowd,Birds Eye,1,Fan,Yes,Partially shaded,Other,No,Yes,Google,face-1328-1-Go.png,NA
2016_MCA_R03_NDjokovic_SRB_vs_ASeppi_ITA_MS301_clip.0047.png,1328-4-Go,510,653,46,213,NDjokovic,ASeppi,Live image,Person,Crowd,Crowd,Birds Eye,4,Fan,No,Partially shaded,Profile,No,No,Google,face-1328-4-Go.png,NA
2016_MCA_R03_NDjokovic_SRB_vs_ASeppi_ITA_MS301_clip.0070.png,1337-3-Go,93,218,128,273,NDjokovic,ASeppi,Live image,Person,Crowd,Crowd,Birds Eye,3,Fan,Yes,Partially shaded,Profile,No,No,Google,face-1337-3-Go.png,NA
2016_MCA_R03_NDjokovic_SRB_vs_ASeppi_ITA_MS301_clip.0070.png,1337-2-Go,395,511,23,158,NDjokovic,ASeppi,Live image,Person,Crowd,Crowd,Birds Eye,2,Fan,Yes,Partially shaded,Profile,No,No,Google,face-1337-2-Go.png,NA
2016_MCA_R03_VLepchenko_USA_vs_SZhang_CHN_WS316_clip.0011.png,1340-2-Go,375,485,36,163,VLepchenko,SZhang,Live image,Person,Court player close-up,Logo wall,Birds Eye,2,Player,Yes,Partially shaded,Profile,No,Yes,Google,face-1340-2-Go.png,NA
2016_MCA_R03_VLepchenko_USA_vs_SZhang_CHN_WS316_clip.0016.png,1343-1-Go,306,457,84,259,VLepchenko,SZhang,Live image,Person,Court player close-up,Logo wall,Player Shoulder Height,1,Player,Yes,Partially shaded,Other,No,Yes,Google,face-1343-1-Go.png,NA
2016_MCA_R03_VLepchenko_USA_vs_SZhang_CHN_WS316_clip.0021.png,1345-1-Go,345,475,49,199,VLepchenko,SZhang,Live image,Person,Court player close-up,Court,Player Shoulder Height,1,Player,No,Partially shaded,Other,No,Yes,Google,face-1345-1-Go.png,NA
2016_MCA_R03_VLepchenko_USA_vs_SZhang_CHN_WS316_clip.0022.png,1346-1-Go,295,345,44,103,VLepchenko,SZhang,Live image,Person,Court in play,Logo wall,Player Shoulder Height,1,Player,No,Partially shaded,Profile,No,Yes,Google,face-1346-1-Go.png,NA
2016_MCA_R03_VLepchenko_USA_vs_SZhang_CHN_WS316_clip.0023.png,1347-1-Go,316,367,31,90,VLepchenko,SZhang,Live image,Person,Court in play,Logo wall,Player Shoulder Height,1,Player,No,Partially shaded,Profile,No,Yes,Google,face-1347-1-Go.png,NA
2016_MCA_R04_RBautistaAgut_ESP_vs_TBerdych_CZE_MS404_clip.0086.png,1377-27-Go,254,306,164,225,RBautistaAgut,TBerdych,Live image,Person,Crowd,Crowd,Birds Eye,27,Fan,Yes,Shaded,Profile,No,No,Google,face-1377-27-Go.png,NA
2016_MCA_R04_RBautistaAgut_ESP_vs_TBerdych_CZE_MS404_clip.0086.png,1377-1-Go,58,113,138,202,RBautistaAgut,TBerdych,Live image,Person,Crowd,Crowd,Birds Eye,1,Fan,Yes,Shaded,Front on,Yes,No,Google,face-1377-1-Go.png,NA
2016_MCA_R04_RBautistaAgut_ESP_vs_TBerdych_CZE_MS404_clip.0086.png,1377-5-Go,512,567,30,94,RBautistaAgut,TBerdych,Live image,Person,Crowd,Crowd,Birds Eye,5,Fan,No,Shaded,Other,Yes,No,Google,face-1377-5-Go.png,NA
2016_MCA_R04_RBautistaAgut_ESP_vs_TBerdych_CZE_MS404_clip.0086.png,1377-2-Go,176,226,151,210,RBautistaAgut,TBerdych,Live image,Person,Crowd,Crowd,Birds Eye,2,Fan,No,Shaded,Other,Yes,No,Google,face-1377-2-Go.png,NA
2016_MCA_R04_RBautistaAgut_ESP_vs_TBerdych_CZE_MS404_clip.0086.png,1377-23-Go,353,417,84,159,RBautistaAgut,TBerdych,Live image,Person,Crowd,Crowd,Birds Eye,23,Fan,Yes,Shaded,Profile,No,No,Google,face-1377-23-Go.png,NA
2016_MCA_R04_RBautistaAgut_ESP_vs_TBerdych_CZE_MS404_clip.0086.png,1377-3-Go,727,790,0,57,RBautistaAgut,TBerdych,Live image,Person,Crowd,Crowd,Birds Eye,3,Fan,No,Partially shaded,Other,No,No,Google,face-1377-3-Go.png,NA
2016_MCA_R04_RBautistaAgut_ESP_vs_TBerdych_CZE_MS404_clip.0092.png,1378-3-Go,294,448,130,308,RBautistaAgut,TBerdych,Live image,Person,Crowd,Crowd,Upward Angle,3,Fan,No,Partially shaded,Other,No,No,Google,face-1378-3-Go.png,NA
2016_RLA_R01_JDuckworth_AUS_vs_LHewitt_AUS_MS150_clip.0003.png,1382-4-Go,317,386,112,192,JDuckworth,LHewitt,Live image,Person,Court player close-up,Logo wall,Player Shoulder Height,4,Player,No,Partially shaded,Front on,No,Yes,Google,face-1382-4-Go.png,NA
2016_RLA_R01_JDuckworth_AUS_vs_LHewitt_AUS_MS150_clip.0004.png,1383-1-Go,296,416,15,155,JDuckworth,LHewitt,Live image,Person,Court player close-up,Logo wall,Player Shoulder Height,1,Player,No,Partially shaded,Front on,No,Yes,Google,face-1383-1-Go.png,NA
2016_RLA_R01_JDuckworth_AUS_vs_LHewitt_AUS_MS150_clip.0005.png,1384-1-Go,284,400,61,196,JDuckworth,LHewitt,Live image,Person,Court player close-up,Logo wall,Player Shoulder Height,1,Player,No,Partially shaded,Front on,No,Yes,Google,face-1384-1-Go.png,NA
2016_RLA_R01_JDuckworth_AUS_vs_LHewitt_AUS_MS150_clip.0006.png,1385-1-Go,488,609,63,204,JDuckworth,LHewitt,Live image,Person,Court player close-up,Logo wall,Player Shoulder Height,1,Player,Yes,Partially shaded,Front on,No,Yes,Google,face-1385-1-Go.png,NA
2016_RLA_R01_JDuckworth_AUS_vs_LHewitt_AUS_MS150_clip.0007.png,1386-1-Go,501,625,107,251,JDuckworth,LHewitt,Live image,Person,Court player close-up,Logo wall,Player Shoulder Height,1,Player,Yes,Partially shaded,Other,No,Yes,Google,face-1386-1-Go.png,NA
2016_RLA_R01_JDuckworth_AUS_vs_LHewitt_AUS_MS150_clip.0008.png,1387-2-Go,467,595,101,250,JDuckworth,LHewitt,Live image,Person,Court player close-up,Logo wall,Player Shoulder Height,2,Player,Yes,Partially shaded,Profile,No,Yes,Google,face-1387-2-Go.png,NA
2016_RLA_R01_JDuckworth_AUS_vs_LHewitt_AUS_MS150_clip.0019.png,1388-1-Go,344,448,140,261,JDuckworth,LHewitt,Live image,Person,Court in play,Crowd,Upward Angle,1,Fan,Yes,Partially shaded,Front on,No,Yes,Google,face-1388-1-Go.png,NA
2016_RLA_R01_JDuckworth_AUS_vs_LHewitt_AUS_MS150_clip.0020.png,1389-1-Go,691,781,150,254,JDuckworth,LHewitt,Live image,Person,Crowd,Crowd,Birds Eye,1,Fan,Yes,Partially shaded,Other,No,Yes,Google,face-1389-1-Go.png,NA
2016_RLA_R01_JDuckworth_AUS_vs_LHewitt_AUS_MS150_clip.0031.png,1391-3-Go,323,398,43,131,JDuckworth,LHewitt,Live image,Person,Court player close-up,Logo wall,Player Shoulder Height,3,Player,Yes,Partially shaded,Profile,No,Yes,Google,face-1391-3-Go.png,NA
2016_RLA_R01_JDuckworth_AUS_vs_LHewitt_AUS_MS150_clip.0032.png,1392-3-Go,376,476,53,168,JDuckworth,LHewitt,Live image,Person,Court player close-up,Logo wall,Player Shoulder Height,3,Player,Yes,Partially shaded,Profile,No,Yes,Google,face-1392-3-Go.png,NA
2016_RLA_R01_JDuckworth_AUS_vs_LHewitt_AUS_MS150_clip.0043.png,1395-1-Go,313,524,29,274,JDuckworth,LHewitt,Live image,Person,Court player close-up,Court,Birds Eye,1,Player,No,Partially shaded,Other,No,Yes,Google,face-1395-1-Go.png,NA
2016_RLA_R01_JDuckworth_AUS_vs_LHewitt_AUS_MS150_clip.0044.png,1396-3-Go,385,453,64,143,JDuckworth,LHewitt,Live image,Person,Court player close-up,Logo wall,Player Shoulder Height,3,Player,No,Partially shaded,Profile,No,Yes,Google,face-1396-3-Go.png,NA
2016_RLA_R01_JDuckworth_AUS_vs_LHewitt_AUS_MS150_clip.0045.png,1397-1-Go,276,408,111,264,JDuckworth,LHewitt,Live image,Person,Court player close-up,Logo wall,Player Shoulder Height,1,Player,No,Partially shaded,Other,No,Yes,Google,face-1397-1-Go.png,NA
2016_RLA_R01_JDuckworth_AUS_vs_LHewitt_AUS_MS150_clip.0055.png,1398-1-Go,351,471,71,210,JDuckworth,LHewitt,Live image,Person,Court player close-up,Logo wall,Player Shoulder Height,1,Player,No,Partially shaded,Other,No,Yes,Google,face-1398-1-Go.png,NA
2016_RLA_R01_JDuckworth_AUS_vs_LHewitt_AUS_MS150_clip.0056.png,1399-12-Go,497,554,99,166,JDuckworth,LHewitt,Live image,Person,Crowd,Crowd,Upward Angle,12,Fan,Yes,Shaded,Other,No,Yes,Google,face-1399-12-Go.png,NA
2016_RLA_R01_JDuckworth_AUS_vs_LHewitt_AUS_MS150_clip.0056.png,1399-2-Go,309,384,95,183,JDuckworth,LHewitt,Live image,Person,Crowd,Crowd,Upward Angle,2,Fan,Yes,Shaded,Other,No,No,Google,face-1399-2-Go.png,NA
2016_RLA_R01_JDuckworth_AUS_vs_LHewitt_AUS_MS150_clip.0056.png,1399-4-Go,634,703,76,156,JDuckworth,LHewitt,Live image,Person,Crowd,Crowd,Upward Angle,4,Fan,Yes,Shaded,Other,No,Yes,Google,face-1399-4-Go.png,NA
2016_RLA_R01_JDuckworth_AUS_vs_LHewitt_AUS_MS150_clip.0056.png,1399-5-Go,205,272,0,75,JDuckworth,LHewitt,Live image,Person,Crowd,Crowd,Upward Angle,5,Fan,Yes,Shaded,Other,Yes,No,Google,face-1399-5-Go.png,NA
2016_RLA_R01_JDuckworth_AUS_vs_LHewitt_AUS_MS150_clip.0056.png,1399-6-Go,519,587,310,389,JDuckworth,LHewitt,Live image,Person,Crowd,Crowd,Upward Angle,6,Fan,Yes,Shaded,Other,No,No,Google,face-1399-6-Go.png,NA
2016_RLA_R01_JDuckworth_AUS_vs_LHewitt_AUS_MS150_clip.0056.png,1399-3-Go,399,471,267,351,JDuckworth,LHewitt,Live image,Person,Crowd,Crowd,Upward Angle,3,Fan,Yes,Shaded,Other,No,Yes,Google,face-1399-3-Go.png,NA
