faceID,file,graphic,person,situation,bg,shotangle,ID,facecounter,detect,obscured,lighting,headangle,glasses,visorhat,type,time.user.self,time.sys.self,time.elapsed,minX,maxX,minY,maxY,boxID,matchesManual,size,year,court,round,player1,country1,player2,country2,matchDraw,duplicates
13260,2016_RLA_R01_NDjokovic_SRB_vs_HChung_KOR_MS1012_clip.0124.png,0,1,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,RLA,R01,NDjokovic,SRB,HChung,KOR,MS1012,FALSE
13261,2016_RLA_R01_NDjokovic_SRB_vs_HChung_KOR_MS1012_clip.0125.png,0,1,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,RLA,R01,NDjokovic,SRB,HChung,KOR,MS1012,FALSE
13262,2016_RLA_R01_NDjokovic_SRB_vs_HChung_KOR_MS1012_clip.0126.png,0,1,0,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,RLA,R01,NDjokovic,SRB,HChung,KOR,MS1012,FALSE
13263,2016_RLA_R01_NDjokovic_SRB_vs_HChung_KOR_MS1012_clip.0127.png,0,1,0,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,RLA,R01,NDjokovic,SRB,HChung,KOR,MS1012,FALSE
13264,2016_RLA_R01_NDjokovic_SRB_vs_HChung_KOR_MS1012_clip.0128.png,0,1,4,2,0,1422,1,0,1,2,3,0,0,Google,0.16,0.008,2.832,352,488,103,261,1,TRUE,21488,2016,RLA,R01,NDjokovic,SRB,HChung,KOR,MS1012,FALSE
13265,2016_RLA_R01_NDjokovic_SRB_vs_HChung_KOR_MS1012_clip.0128.png,0,1,4,2,0,1422,1,0,1,2,3,0,0,Manual,NA,NA,NA,362.7226382,473.1283006,164.8254645,260.9154622,1,TRUE,10608.87985,2016,RLA,R01,NDjokovic,SRB,HChung,KOR,MS1012,FALSE
13266,2016_RLA_R01_NDjokovic_SRB_vs_HChung_KOR_MS1012_clip.0129.png,0,1,4,2,0,1423,1,0,1,2,0,0,0,Microsoft,0.24,0.02,2.181,348,459,122,233,1,TRUE,12321,2016,RLA,R01,NDjokovic,SRB,HChung,KOR,MS1012,FALSE
13267,2016_RLA_R01_NDjokovic_SRB_vs_HChung_KOR_MS1012_clip.0129.png,0,1,4,2,0,1423,1,0,1,2,0,0,0,Manual,NA,NA,NA,334.7886754,475.7886781,87.61028773,238.6088556,1,TRUE,21290.79848,2016,RLA,R01,NDjokovic,SRB,HChung,KOR,MS1012,FALSE
13268,2016_RLA_R01_NDjokovic_SRB_vs_HChung_KOR_MS1012_clip.0129.png,0,1,4,2,0,1423,1,0,1,2,0,0,0,Google,0.164,0.012,3.006,322,485,62,251,1,TRUE,30807,2016,RLA,R01,NDjokovic,SRB,HChung,KOR,MS1012,FALSE
13269,2016_RLA_R01_NDjokovic_SRB_vs_HChung_KOR_MS1012_clip.0129.png,0,1,4,2,0,1423,1,0,1,2,0,0,0,Animetrics,0.17,0.01,5.174,341,471,102,232,1,TRUE,16900,2016,RLA,R01,NDjokovic,SRB,HChung,KOR,MS1012,FALSE
13270,2016_RLA_R01_NDjokovic_SRB_vs_HChung_KOR_MS1012_clip.0129.png,0,1,4,2,0,1423,1,0,1,2,0,0,0,Skybiometry,0.01,0,1.236,356.04,450.04,125.9775,219.9825,1,TRUE,8836.47,2016,RLA,R01,NDjokovic,SRB,HChung,KOR,MS1012,FALSE
13271,2016_RLA_R01_NDjokovic_SRB_vs_HChung_KOR_MS1012_clip.0130.png,0,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,RLA,R01,NDjokovic,SRB,HChung,KOR,MS1012,FALSE
13272,2016_RLA_R01_NDjokovic_SRB_vs_HChung_KOR_MS1012_clip.0131.png,0,1,0,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,RLA,R01,NDjokovic,SRB,HChung,KOR,MS1012,FALSE
13273,2016_RLA_R01_NDjokovic_SRB_vs_HChung_KOR_MS1012_clip.0132.png,0,1,0,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,RLA,R01,NDjokovic,SRB,HChung,KOR,MS1012,FALSE
13274,2016_RLA_R01_NDjokovic_SRB_vs_HChung_KOR_MS1012_clip.0133.png,0,1,0,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,RLA,R01,NDjokovic,SRB,HChung,KOR,MS1012,FALSE
13275,2016_RLA_R01_NDjokovic_SRB_vs_HChung_KOR_MS1012_clip.0134.png,0,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,RLA,R01,NDjokovic,SRB,HChung,KOR,MS1012,FALSE
13276,2016_RLA_R01_NDjokovic_SRB_vs_HChung_KOR_MS1012_clip.0135.png,0,1,1,1,1,1424,1,0,0,2,3,0,0,Google,0.184,0.008,2.78,209,398,31,250,2,TRUE,41391,2016,RLA,R01,NDjokovic,SRB,HChung,KOR,MS1012,FALSE
13277,2016_RLA_R01_NDjokovic_SRB_vs_HChung_KOR_MS1012_clip.0135.png,0,1,1,1,1,1424,1,0,0,2,3,0,0,Manual,NA,NA,NA,209.7509372,374.6943365,63.58778829,247.1883197,2,TRUE,30283.69576,2016,RLA,R01,NDjokovic,SRB,HChung,KOR,MS1012,FALSE
13278,2016_RLA_R01_NDjokovic_SRB_vs_HChung_KOR_MS1012_clip.0135.png,0,1,1,1,1,1424,1,0,0,2,3,0,0,Animetrics,0.16,0.01,5.501,158,217,162,221,1,FALSE,3481,2016,RLA,R01,NDjokovic,SRB,HChung,KOR,MS1012,FALSE
13279,2016_RLA_R01_NDjokovic_SRB_vs_HChung_KOR_MS1012_clip.0136.png,0,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,RLA,R01,NDjokovic,SRB,HChung,KOR,MS1012,FALSE
13280,2016_RLA_R01_NDjokovic_SRB_vs_HChung_KOR_MS1012_clip.0137.png,0,1,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,RLA,R01,NDjokovic,SRB,HChung,KOR,MS1012,FALSE
13281,2016_RLA_R01_NDjokovic_SRB_vs_HChung_KOR_MS1012_clip.0138.png,0,1,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,RLA,R01,NDjokovic,SRB,HChung,KOR,MS1012,FALSE
13282,2016_RLA_R01_NDjokovic_SRB_vs_HChung_KOR_MS1012_clip.0139.png,0,1,0,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,RLA,R01,NDjokovic,SRB,HChung,KOR,MS1012,FALSE
13283,2016_RLA_R01_NDjokovic_SRB_vs_HChung_KOR_MS1012_clip.0140.png,0,1,0,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,RLA,R01,NDjokovic,SRB,HChung,KOR,MS1012,FALSE
13284,2016_RLA_R01_NDjokovic_SRB_vs_HChung_KOR_MS1012_clip.0141.png,0,1,0,2,1,1425,1,0,1,2,3,0,0,Manual,NA,NA,NA,362.7226382,485.099999,142.5188579,269.4949263,1,TRUE,15538.99614,2016,RLA,R01,NDjokovic,SRB,HChung,KOR,MS1012,FALSE
13285,2016_RLA_R01_NDjokovic_SRB_vs_HChung_KOR_MS1012_clip.0141.png,0,1,0,2,1,1425,1,0,1,2,3,0,0,Microsoft,0.34,0.03,2.782,384,485,155,256,1,TRUE,10201,2016,RLA,R01,NDjokovic,SRB,HChung,KOR,MS1012,FALSE
13286,2016_RLA_R01_NDjokovic_SRB_vs_HChung_KOR_MS1012_clip.0141.png,0,1,0,2,1,1425,1,0,1,2,3,0,0,Animetrics,0.17,0.01,4.952,378,491,141,254,1,TRUE,12769,2016,RLA,R01,NDjokovic,SRB,HChung,KOR,MS1012,FALSE
13287,2016_RLA_R01_NDjokovic_SRB_vs_HChung_KOR_MS1012_clip.0141.png,0,1,0,2,1,1425,1,0,1,2,3,0,0,Skybiometry,0.01,0,1.397,393.04,477.04,159.9975,244.0125,1,TRUE,7057.26,2016,RLA,R01,NDjokovic,SRB,HChung,KOR,MS1012,FALSE
13288,2016_RLA_R01_NDjokovic_SRB_vs_HChung_KOR_MS1012_clip.0141.png,0,1,0,2,1,1425,1,0,1,2,3,0,0,Google,0.176,0,2.806,346,496,101,275,1,TRUE,26100,2016,RLA,R01,NDjokovic,SRB,HChung,KOR,MS1012,FALSE
13289,2016_RLA_R01_NDjokovic_SRB_vs_HChung_KOR_MS1012_clip.0142.png,0,1,0,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,RLA,R01,NDjokovic,SRB,HChung,KOR,MS1012,FALSE
13290,2016_RLA_R01_NDjokovic_SRB_vs_HChung_KOR_MS1012_clip.0143.png,0,1,0,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,RLA,R01,NDjokovic,SRB,HChung,KOR,MS1012,FALSE
13291,2016_RLA_R01_NDjokovic_SRB_vs_HChung_KOR_MS1012_clip.0144.png,0,1,0,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,RLA,R01,NDjokovic,SRB,HChung,KOR,MS1012,FALSE
13292,2016_RLA_R01_NDjokovic_SRB_vs_HChung_KOR_MS1012_clip.0145.png,0,1,0,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,RLA,R01,NDjokovic,SRB,HChung,KOR,MS1012,FALSE
13293,2016_RLA_R01_NDjokovic_SRB_vs_HChung_KOR_MS1012_clip.0146.png,0,1,1,1,1,1426,1,0,1,1,3,1,0,Manual,NA,NA,NA,419.9207525,596.8358501,161.3936788,315.8240323,1,TRUE,27321.06106,2016,RLA,R01,NDjokovic,SRB,HChung,KOR,MS1012,FALSE
13294,2016_RLA_R01_NDjokovic_SRB_vs_HChung_KOR_MS1012_clip.0147.png,0,1,1,1,1,1427,1,0,1,1,3,1,0,Manual,NA,NA,NA,517.0245279,652.7037757,267.7790335,406.7663516,1,TRUE,18857.69477,2016,RLA,R01,NDjokovic,SRB,HChung,KOR,MS1012,FALSE
13295,2016_RLA_R01_NDjokovic_SRB_vs_HChung_KOR_MS1012_clip.0148.png,0,1,1,1,1,1428,1,0,1,1,3,1,0,Manual,NA,NA,NA,658.0245305,796.3641557,279.7902832,387.8915306,1,TRUE,14954.68605,2016,RLA,R01,NDjokovic,SRB,HChung,KOR,MS1012,FALSE
13296,2016_RLA_R01_NDjokovic_SRB_vs_HChung_KOR_MS1012_clip.0149.png,0,1,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,RLA,R01,NDjokovic,SRB,HChung,KOR,MS1012,FALSE
13297,2016_RLA_R01_NDjokovic_SRB_vs_HChung_KOR_MS1012_clip.0150.png,0,1,1,2,0,1429,1,0,1,1,0,1,0,Manual,NA,NA,NA,421.2509412,494.4113199,65.30368111,145.9506435,1,TRUE,5900.162309,2016,RLA,R01,NDjokovic,SRB,HChung,KOR,MS1012,FALSE
13298,2016_RLA_R01_NDjokovic_SRB_vs_HChung_KOR_MS1012_clip.0151.png,0,1,1,2,0,1430,1,0,1,1,2,1,0,Google,0.124,0.012,2.589,325,478,53,230,1,TRUE,27081,2016,RLA,R01,NDjokovic,SRB,HChung,KOR,MS1012,FALSE
13299,2016_RLA_R01_NDjokovic_SRB_vs_HChung_KOR_MS1012_clip.0151.png,0,1,1,2,0,1430,1,0,1,1,2,1,0,Manual,NA,NA,NA,328.1377319,442.5339605,97.90564462,224.881713,1,TRUE,14525.58335,2016,RLA,R01,NDjokovic,SRB,HChung,KOR,MS1012,FALSE
13300,2016_RLA_R01_NDjokovic_SRB_vs_HChung_KOR_MS1012_clip.0152.png,0,1,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,RLA,R01,NDjokovic,SRB,HChung,KOR,MS1012,FALSE
13301,2016_RLA_R01_NDjokovic_SRB_vs_HChung_KOR_MS1012_clip.0153.png,0,1,1,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,RLA,R01,NDjokovic,SRB,HChung,KOR,MS1012,FALSE
13302,2016_RLA_R01_NDjokovic_SRB_vs_HChung_KOR_MS1012_clip.0154.png,0,1,0,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,RLA,R01,NDjokovic,SRB,HChung,KOR,MS1012,FALSE
13303,2016_RLA_R01_NDjokovic_SRB_vs_HChung_KOR_MS1012_clip.0155.png,0,1,0,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,RLA,R01,NDjokovic,SRB,HChung,KOR,MS1012,FALSE
13304,2016_RLA_R01_NDjokovic_SRB_vs_HChung_KOR_MS1012_clip.0156.png,0,1,0,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,RLA,R01,NDjokovic,SRB,HChung,KOR,MS1012,FALSE
13305,2016_RLA_R01_NDjokovic_SRB_vs_HChung_KOR_MS1012_clip.0157.png,0,1,0,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,RLA,R01,NDjokovic,SRB,HChung,KOR,MS1012,FALSE
13306,2016_RLA_R01_NDjokovic_SRB_vs_HChung_KOR_MS1012_clip.0158.png,0,1,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,RLA,R01,NDjokovic,SRB,HChung,KOR,MS1012,FALSE
13307,2016_RLA_R01_NDjokovic_SRB_vs_HChung_KOR_MS1012_clip.0159.png,0,1,1,1,1,1431,1,0,0,2,3,1,0,Manual,NA,NA,NA,386.3399215,535.3933555,118.1486502,253.320192,1,TRUE,20147.78248,2016,RLA,R01,NDjokovic,SRB,HChung,KOR,MS1012,FALSE
13308,2016_RLA_R01_NDjokovic_SRB_vs_HChung_KOR_MS1012_clip.0160.png,0,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,RLA,R01,NDjokovic,SRB,HChung,KOR,MS1012,FALSE
13309,2016_RLA_R01_NDjokovic_SRB_vs_HChung_KOR_MS1012_clip.0161.png,0,1,1,1,1,1432,1,0,1,1,2,1,0,Manual,NA,NA,NA,622.5223396,741.4628799,162.3829795,275.0266122,1,TRUE,13397.89453,2016,RLA,R01,NDjokovic,SRB,HChung,KOR,MS1012,FALSE
13310,2016_RLA_R01_NDjokovic_SRB_vs_HChung_KOR_MS1012_clip.0162.png,0,1,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,RLA,R01,NDjokovic,SRB,HChung,KOR,MS1012,FALSE
13311,2016_RLA_R01_NDjokovic_SRB_vs_HChung_KOR_MS1012_clip.0163.png,0,1,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,RLA,R01,NDjokovic,SRB,HChung,KOR,MS1012,FALSE
13312,2016_RLA_R01_NDjokovic_SRB_vs_HChung_KOR_MS1012_clip.0164.png,0,1,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,RLA,R01,NDjokovic,SRB,HChung,KOR,MS1012,FALSE
13313,2016_RLA_R01_NDjokovic_SRB_vs_HChung_KOR_MS1012_clip.0165.png,0,1,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,RLA,R01,NDjokovic,SRB,HChung,KOR,MS1012,FALSE
13314,2016_RLA_R01_NDjokovic_SRB_vs_HChung_KOR_MS1012_clip.0166.png,0,1,0,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,RLA,R01,NDjokovic,SRB,HChung,KOR,MS1012,FALSE
13315,2016_RLA_R01_NDjokovic_SRB_vs_HChung_KOR_MS1012_clip.0167.png,0,1,0,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,RLA,R01,NDjokovic,SRB,HChung,KOR,MS1012,FALSE
13316,2016_RLA_R01_NDjokovic_SRB_vs_HChung_KOR_MS1012_clip.0168.png,0,1,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,Animetrics,0.19,0.01,5.459,224,280,53,109,1,FALSE,3136,2016,RLA,R01,NDjokovic,SRB,HChung,KOR,MS1012,FALSE
13317,2016_RLA_R01_NDjokovic_SRB_vs_HChung_KOR_MS1012_clip.0169.png,0,1,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,RLA,R01,NDjokovic,SRB,HChung,KOR,MS1012,FALSE
13318,2016_RLA_R01_NDjokovic_SRB_vs_HChung_KOR_MS1012_clip.0170.png,0,1,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,RLA,R01,NDjokovic,SRB,HChung,KOR,MS1012,FALSE
13319,2016_RLA_R01_NDjokovic_SRB_vs_HChung_KOR_MS1012_clip.0171.png,0,1,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,RLA,R01,NDjokovic,SRB,HChung,KOR,MS1012,FALSE
13320,2016_RLA_R01_NDjokovic_SRB_vs_HChung_KOR_MS1012_clip.0172.png,0,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,RLA,R01,NDjokovic,SRB,HChung,KOR,MS1012,FALSE
13321,2016_RLA_R01_NDjokovic_SRB_vs_HChung_KOR_MS1012_clip.0173.png,0,1,0,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,RLA,R01,NDjokovic,SRB,HChung,KOR,MS1012,FALSE
13322,2016_RLA_R01_NDjokovic_SRB_vs_HChung_KOR_MS1012_clip.0174.png,0,1,0,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,RLA,R01,NDjokovic,SRB,HChung,KOR,MS1012,FALSE
13323,2016_RLA_R01_NDjokovic_SRB_vs_HChung_KOR_MS1012_clip.0175.png,0,1,0,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,RLA,R01,NDjokovic,SRB,HChung,KOR,MS1012,FALSE
13324,2016_RLA_R01_NDjokovic_SRB_vs_HChung_KOR_MS1012_clip.0176.png,0,1,0,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,RLA,R01,NDjokovic,SRB,HChung,KOR,MS1012,FALSE
13325,2016_RLA_R01_NDjokovic_SRB_vs_HChung_KOR_MS1012_clip.0177.png,0,1,0,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,RLA,R01,NDjokovic,SRB,HChung,KOR,MS1012,FALSE
13326,2016_RLA_R01_NDjokovic_SRB_vs_HChung_KOR_MS1012_clip.0178.png,0,1,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,RLA,R01,NDjokovic,SRB,HChung,KOR,MS1012,FALSE
13327,2016_RLA_R01_NDjokovic_SRB_vs_HChung_KOR_MS1012_clip.0179.png,0,1,3,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,RLA,R01,NDjokovic,SRB,HChung,KOR,MS1012,FALSE
13328,2016_RLA_R01_NDjokovic_SRB_vs_HChung_KOR_MS1012_clip.0180.png,0,1,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,RLA,R01,NDjokovic,SRB,HChung,KOR,MS1012,FALSE
13329,2016_RLA_R01_NDjokovic_SRB_vs_HChung_KOR_MS1012_clip.0181.png,0,1,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,RLA,R01,NDjokovic,SRB,HChung,KOR,MS1012,FALSE
13330,2016_RLA_R01_NDjokovic_SRB_vs_HChung_KOR_MS1012_clip.0182.png,0,1,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,RLA,R01,NDjokovic,SRB,HChung,KOR,MS1012,FALSE
13331,2016_RLA_R01_NDjokovic_SRB_vs_HChung_KOR_MS1012_clip.0183.png,0,1,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,RLA,R01,NDjokovic,SRB,HChung,KOR,MS1012,FALSE
13332,2016_RLA_R01_NDjokovic_SRB_vs_HChung_KOR_MS1012_clip.0184.png,0,1,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,RLA,R01,NDjokovic,SRB,HChung,KOR,MS1012,FALSE
13333,2016_RLA_R01_NDjokovic_SRB_vs_HChung_KOR_MS1012_clip.0185.png,0,1,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,RLA,R01,NDjokovic,SRB,HChung,KOR,MS1012,FALSE
13334,2016_RLA_R01_NDjokovic_SRB_vs_HChung_KOR_MS1012_clip.0186.png,0,1,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,RLA,R01,NDjokovic,SRB,HChung,KOR,MS1012,FALSE
13335,2016_RLA_R01_NDjokovic_SRB_vs_HChung_KOR_MS1012_clip.0187.png,0,1,1,1,1,1434,2,1,1,1,3,0,1,Manual,NA,NA,NA,128.8551506,159.5494836,70.96206021,115.0400034,2,TRUE,1352.943066,2016,RLA,R01,NDjokovic,SRB,HChung,KOR,MS1012,FALSE
13336,2016_RLA_R01_NDjokovic_SRB_vs_HChung_KOR_MS1012_clip.0187.png,0,1,1,1,1,1433,1,0,0,2,0,0,0,Manual,NA,NA,NA,380.8044673,447.3088554,123.2025855,188.5032422,1,TRUE,4342.780216,2016,RLA,R01,NDjokovic,SRB,HChung,KOR,MS1012,FALSE
13337,2016_RLA_R01_NDjokovic_SRB_vs_HChung_KOR_MS1012_clip.0187.png,0,1,1,1,1,1433,1,0,0,2,0,0,0,Manual,NA,NA,NA,128.8551506,159.5494836,70.96206021,115.0400034,2,TRUE,1352.943066,2016,RLA,R01,NDjokovic,SRB,HChung,KOR,MS1012,TRUE
13338,2016_RLA_R01_NDjokovic_SRB_vs_HChung_KOR_MS1012_clip.0187.png,0,1,1,1,1,1434,2,1,1,1,3,0,1,Manual,NA,NA,NA,380.8044673,447.3088554,123.2025855,188.5032422,1,TRUE,4342.780216,2016,RLA,R01,NDjokovic,SRB,HChung,KOR,MS1012,TRUE
13339,2016_RLA_R01_NDjokovic_SRB_vs_HChung_KOR_MS1012_clip.0188.png,0,1,0,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,RLA,R01,NDjokovic,SRB,HChung,KOR,MS1012,FALSE
13340,2016_RLA_R01_NDjokovic_SRB_vs_HChung_KOR_MS1012_clip.0189.png,0,1,1,0,2,1435,1,0,0,2,3,1,0,Manual,NA,NA,NA,314.3000791,567.5283263,147.6903318,346.8573345,1,TRUE,50434.71099,2016,RLA,R01,NDjokovic,SRB,HChung,KOR,MS1012,FALSE
13341,2016_RLA_R01_NDjokovic_SRB_vs_HChung_KOR_MS1012_clip.0190.png,0,1,1,0,2,1436,1,0,0,1,3,1,0,Manual,NA,NA,NA,333.4840372,568.8072568,93.81729004,338.6947524,1,TRUE,57625.35285,2016,RLA,R01,NDjokovic,SRB,HChung,KOR,MS1012,FALSE
13342,2016_RLA_R01_NDjokovic_SRB_vs_HChung_KOR_MS1012_clip.0191.png,0,1,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,RLA,R01,NDjokovic,SRB,HChung,KOR,MS1012,FALSE
13343,2016_RLA_R01_NDjokovic_SRB_vs_HChung_KOR_MS1012_clip.0192.png,0,1,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,RLA,R01,NDjokovic,SRB,HChung,KOR,MS1012,FALSE
13344,2016_RLA_R01_NDjokovic_SRB_vs_HChung_KOR_MS1012_clip.0193.png,0,1,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,RLA,R01,NDjokovic,SRB,HChung,KOR,MS1012,FALSE
13345,2016_RLA_R01_NDjokovic_SRB_vs_HChung_KOR_MS1012_clip.0194.png,0,1,1,2,0,1437,1,0,0,2,3,1,0,Manual,NA,NA,NA,373.130884,733.7892967,36.67921547,312.5744898,1,TRUE,99503.95171,2016,RLA,R01,NDjokovic,SRB,HChung,KOR,MS1012,FALSE
13346,2016_RLA_R01_NDjokovic_SRB_vs_HChung_KOR_MS1012_clip.0195.png,0,1,0,2,1,1438,1,0,0,2,3,1,0,Manual,NA,NA,NA,137.4655939,155.7500112,113.5909891,135.3949743,1,TRUE,398.6731642,2016,RLA,R01,NDjokovic,SRB,HChung,KOR,MS1012,FALSE
13347,2016_RLA_R01_NDjokovic_SRB_vs_HChung_KOR_MS1012_clip.0196.png,0,1,0,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,RLA,R01,NDjokovic,SRB,HChung,KOR,MS1012,FALSE
13348,2016_RLA_R01_NDjokovic_SRB_vs_HChung_KOR_MS1012_clip.0197.png,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,RLA,R01,NDjokovic,SRB,HChung,KOR,MS1012,FALSE
