"file","graphic","person","situation","bg","shotangle","boxID","ID","facecounter","detect","obscured","lighting","headangle","glasses","visorhat","type","time.user.self","time.sys.self","time.elapsed","minX","maxX","minY","maxY","matchesManual","size","year","court","round","player1","country1","player2","country2","matchDraw","duplicates"
"2016_SC2_R02_ACornet_FRA_vs_SZhang_CHN_WS232_clip.0048.png","Live image","Person","Court in play","Logo wall","Birds Eye",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,"SC2","R02","ACornet","FRA","SZhang","CHN","WS232",FALSE
"2016_SC2_R02_ACornet_FRA_vs_SZhang_CHN_WS232_clip.0049.png","Live image","Person","Court in play","Logo wall","Birds Eye",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,"SC2","R02","ACornet","FRA","SZhang","CHN","WS232",FALSE
"2016_SC2_R02_ACornet_FRA_vs_SZhang_CHN_WS232_clip.0050.png","Live image","Person","Court player close-up","Court","Birds Eye",1,2107,1,"Player","Yes","Shaded","Other","No","Yes","Manual",NA,NA,NA,377.5668225,452.6927403,108.381924,191.5028761,TRUE,6244.537815,2016,"SC2","R02","ACornet","FRA","SZhang","CHN","WS232",FALSE
"2016_SC2_R02_ACornet_FRA_vs_SZhang_CHN_WS232_clip.0051.png","Live image","Person","Court player close-up","Court","Birds Eye",1,2108,1,"Player","Yes","Shaded","Profile","No","Yes","Manual",NA,NA,NA,376.248824,451.3747418,116.8636538,203.3772978,TRUE,6499.416908,2016,"SC2","R02","ACornet","FRA","SZhang","CHN","WS232",FALSE
"2016_SC2_R02_ACornet_FRA_vs_SZhang_CHN_WS232_clip.0052.png","Live image","Person","Court in play","Logo wall","Player Shoulder Height",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,"SC2","R02","ACornet","FRA","SZhang","CHN","WS232",FALSE
"2016_SC2_R02_ACornet_FRA_vs_SZhang_CHN_WS232_clip.0053.png","Live image","Person","Court in play","Logo wall","Player Shoulder Height",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,"SC2","R02","ACornet","FRA","SZhang","CHN","WS232",FALSE
"2016_SC2_R02_ACornet_FRA_vs_SZhang_CHN_WS232_clip.0054.png","Live image","Person","Court in play","Logo wall","Player Shoulder Height",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,"SC2","R02","ACornet","FRA","SZhang","CHN","WS232",FALSE
"2016_SC2_R02_ACornet_FRA_vs_SZhang_CHN_WS232_clip.0055.png","Live image","Person","Court in play","Logo wall","Player Shoulder Height",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,"SC2","R02","ACornet","FRA","SZhang","CHN","WS232",FALSE
"2016_SC2_R02_ACornet_FRA_vs_SZhang_CHN_WS232_clip.0056.png","Live image","Person","Court in play","Logo wall","Player Shoulder Height",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,"SC2","R02","ACornet","FRA","SZhang","CHN","WS232",FALSE
"2016_SC2_R02_ACornet_FRA_vs_SZhang_CHN_WS232_clip.0057.png","Live image","Person","Court in play","Logo wall","Player Shoulder Height",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,"SC2","R02","ACornet","FRA","SZhang","CHN","WS232",FALSE
"2016_SC2_R02_ACornet_FRA_vs_SZhang_CHN_WS232_clip.0058.png","Live image","Person","Court in play","Logo wall","Birds Eye",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,"SC2","R02","ACornet","FRA","SZhang","CHN","WS232",FALSE
"2016_SC2_R02_ACornet_FRA_vs_SZhang_CHN_WS232_clip.0059.png","Live image","Person","Court in play","Logo wall","Birds Eye",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,"SC2","R02","ACornet","FRA","SZhang","CHN","WS232",FALSE
"2016_SC2_R02_ACornet_FRA_vs_SZhang_CHN_WS232_clip.0060.png","Live image","Person","Court in play","Logo wall","Birds Eye",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,"SC2","R02","ACornet","FRA","SZhang","CHN","WS232",FALSE
"2016_SC2_R02_ACornet_FRA_vs_SZhang_CHN_WS232_clip.0061.png","Live image","Person","Court player close-up","Logo wall","Player Shoulder Height",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,"SC2","R02","ACornet","FRA","SZhang","CHN","WS232",FALSE
"2016_SC2_R02_ACornet_FRA_vs_SZhang_CHN_WS232_clip.0062.png","Live image","Person","Court player close-up","Court","Birds Eye",1,2109,1,"Player","Yes","Partially shaded","Profile","No","Yes","Manual",NA,NA,NA,409.2810734,500.8021435,128.3090997,212.7786519,TRUE,7730.743808,2016,"SC2","R02","ACornet","FRA","SZhang","CHN","WS232",FALSE
"2016_SC2_R02_ACornet_FRA_vs_SZhang_CHN_WS232_clip.0063.png","Live image","Person","Court in play","Logo wall","Player Shoulder Height",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,"SC2","R02","ACornet","FRA","SZhang","CHN","WS232",FALSE
"2016_SC2_R02_ACornet_FRA_vs_SZhang_CHN_WS232_clip.0064.png","Live image","Person","Court in play","Logo wall","Player Shoulder Height",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,"SC2","R02","ACornet","FRA","SZhang","CHN","WS232",FALSE
"2016_SC2_R02_ACornet_FRA_vs_SZhang_CHN_WS232_clip.0065.png","Live image","Person","Court in play","Logo wall","Player Shoulder Height",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,"SC2","R02","ACornet","FRA","SZhang","CHN","WS232",FALSE
"2016_SC2_R02_ACornet_FRA_vs_SZhang_CHN_WS232_clip.0066.png","Live image","Person","Court in play","Logo wall","Player Shoulder Height",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,"SC2","R02","ACornet","FRA","SZhang","CHN","WS232",FALSE
"2016_SC2_R02_ACornet_FRA_vs_SZhang_CHN_WS232_clip.0067.png","Live image","Person","Court in play","Logo wall","Player Shoulder Height",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,"SC2","R02","ACornet","FRA","SZhang","CHN","WS232",FALSE
"2016_SC2_R02_ACornet_FRA_vs_SZhang_CHN_WS232_clip.0068.png","Live image","Person","Court in play","Logo wall","Birds Eye",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,"SC2","R02","ACornet","FRA","SZhang","CHN","WS232",FALSE
"2016_SC2_R02_ACornet_FRA_vs_SZhang_CHN_WS232_clip.0069.png","Live image","Person","Court in play","Logo wall","Birds Eye",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,"SC2","R02","ACornet","FRA","SZhang","CHN","WS232",FALSE
"2016_SC2_R02_ACornet_FRA_vs_SZhang_CHN_WS232_clip.0070.png","Live image","Person","Court in play","Logo wall","Birds Eye",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,"SC2","R02","ACornet","FRA","SZhang","CHN","WS232",FALSE
"2016_SC2_R02_ACornet_FRA_vs_SZhang_CHN_WS232_clip.0071.png","Live image","Person","Court in play","Logo wall","Player Shoulder Height",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,"SC2","R02","ACornet","FRA","SZhang","CHN","WS232",FALSE
"2016_SC2_R02_ACornet_FRA_vs_SZhang_CHN_WS232_clip.0072.png","Live image","Person","Off court close up of player","Logo wall","Player Shoulder Height",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,"SC2","R02","ACornet","FRA","SZhang","CHN","WS232",FALSE
"2016_SC2_R02_ACornet_FRA_vs_SZhang_CHN_WS232_clip.0073.png","Live image","No Person","Court in play","Logo wall","Player Shoulder Height",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,"SC2","R02","ACornet","FRA","SZhang","CHN","WS232",FALSE
"2016_SC2_R02_ACornet_FRA_vs_SZhang_CHN_WS232_clip.0074.png","Live image","Person","Court player close-up","Court","Birds Eye",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,"SC2","R02","ACornet","FRA","SZhang","CHN","WS232",FALSE
"2016_SC2_R02_ACornet_FRA_vs_SZhang_CHN_WS232_clip.0075.png","Live image","Person","Court in play","Logo wall","Player Shoulder Height",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,"SC2","R02","ACornet","FRA","SZhang","CHN","WS232",FALSE
"2016_SC2_R02_ACornet_FRA_vs_SZhang_CHN_WS232_clip.0076.png","Live image","Person","Court in play","Logo wall","Player Shoulder Height",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,"SC2","R02","ACornet","FRA","SZhang","CHN","WS232",FALSE
"2016_SC2_R02_ACornet_FRA_vs_SZhang_CHN_WS232_clip.0077.png","Live image","Person","Court in play","Logo wall","Player Shoulder Height",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,"SC2","R02","ACornet","FRA","SZhang","CHN","WS232",FALSE
"2016_SC2_R02_ACornet_FRA_vs_SZhang_CHN_WS232_clip.0078.png","Live image","Person","Court in play","Logo wall","Birds Eye",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,"SC2","R02","ACornet","FRA","SZhang","CHN","WS232",FALSE
"2016_SC2_R02_ACornet_FRA_vs_SZhang_CHN_WS232_clip.0079.png","Live image","Person","Court in play","Logo wall","Birds Eye",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,"SC2","R02","ACornet","FRA","SZhang","CHN","WS232",FALSE
"2016_SC2_R02_ACornet_FRA_vs_SZhang_CHN_WS232_clip.0080.png","Live image","Person","Court in play","Logo wall","Birds Eye",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,"SC2","R02","ACornet","FRA","SZhang","CHN","WS232",FALSE
"2016_SC2_R02_ACornet_FRA_vs_SZhang_CHN_WS232_clip.0081.png","Live image","Person","Court in play","Logo wall","Birds Eye",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,"SC2","R02","ACornet","FRA","SZhang","CHN","WS232",FALSE
"2016_SC2_R02_ACornet_FRA_vs_SZhang_CHN_WS232_clip.0082.png","Live image","Person","Court in play","Logo wall","Birds Eye",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,"SC2","R02","ACornet","FRA","SZhang","CHN","WS232",FALSE
"2016_SC2_R02_ACornet_FRA_vs_SZhang_CHN_WS232_clip.0083.png","Live image","Person","Court in play","Logo wall","Birds Eye",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,"SC2","R02","ACornet","FRA","SZhang","CHN","WS232",FALSE
"2016_SC2_R02_ACornet_FRA_vs_SZhang_CHN_WS232_clip.0084.png","Live image","Person","Court in play","Logo wall","Player Shoulder Height",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,"SC2","R02","ACornet","FRA","SZhang","CHN","WS232",FALSE
"2016_SC2_R02_ACornet_FRA_vs_SZhang_CHN_WS232_clip.0085.png","Live image","Person","Court in play","Logo wall","Player Shoulder Height",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,"SC2","R02","ACornet","FRA","SZhang","CHN","WS232",FALSE
"2016_SC2_R02_ACornet_FRA_vs_SZhang_CHN_WS232_clip.0086.png","Live image","Person","Court in play","Logo wall","Player Shoulder Height",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,"SC2","R02","ACornet","FRA","SZhang","CHN","WS232",FALSE
"2016_SC2_R02_ACornet_FRA_vs_SZhang_CHN_WS232_clip.0087.png","Live image","Person","Court in play","Crowd","Player Shoulder Height",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,"SC2","R02","ACornet","FRA","SZhang","CHN","WS232",FALSE
"2016_SC2_R02_ACornet_FRA_vs_SZhang_CHN_WS232_clip.0088.png","Live image","Person","Court in play","Crowd","Player Shoulder Height",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,"SC2","R02","ACornet","FRA","SZhang","CHN","WS232",FALSE
"2016_SC2_R02_ACornet_FRA_vs_SZhang_CHN_WS232_clip.0089.png","Live image","Person","Court in play","Crowd","Player Shoulder Height",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,"SC2","R02","ACornet","FRA","SZhang","CHN","WS232",FALSE
"2016_SC2_R02_ACornet_FRA_vs_SZhang_CHN_WS232_clip.0090.png","Live image","Person","Court in play","Logo wall","Player Shoulder Height",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,"SC2","R02","ACornet","FRA","SZhang","CHN","WS232",FALSE
"2016_SC2_R02_ACornet_FRA_vs_SZhang_CHN_WS232_clip.0091.png","Live image","Person","Court in play","Logo wall","Player Shoulder Height",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,"SC2","R02","ACornet","FRA","SZhang","CHN","WS232",FALSE
"2016_SC2_R02_ACornet_FRA_vs_SZhang_CHN_WS232_clip.0092.png","Live image","Person","Court in play","Logo wall","Player Shoulder Height",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,"SC2","R02","ACornet","FRA","SZhang","CHN","WS232",FALSE
"2016_SC2_R02_ACornet_FRA_vs_SZhang_CHN_WS232_clip.0093.png","Live image","Person","Court in play","Logo wall","Player Shoulder Height",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,"SC2","R02","ACornet","FRA","SZhang","CHN","WS232",FALSE
"2016_SC2_R02_ACornet_FRA_vs_SZhang_CHN_WS232_clip.0094.png","Live image","Person","Court in play","Logo wall","Player Shoulder Height",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,"SC2","R02","ACornet","FRA","SZhang","CHN","WS232",FALSE
"2016_SC2_R02_ACornet_FRA_vs_SZhang_CHN_WS232_clip.0095.png","Live image","Person","Court in play","Logo wall","Player Shoulder Height",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,"SC2","R02","ACornet","FRA","SZhang","CHN","WS232",FALSE
"2016_SC2_R02_ACornet_FRA_vs_SZhang_CHN_WS232_clip.0096.png","Live image","Person","Court player close-up","Court","Birds Eye",1,2110,1,"Player","Yes","Partially shaded","Profile","No","Yes","Manual",NA,NA,NA,427.4042116,514.9082088,103.5276114,184.0346336,TRUE,7044.686245,2016,"SC2","R02","ACornet","FRA","SZhang","CHN","WS232",FALSE
"2016_SC2_R02_ACornet_FRA_vs_SZhang_CHN_WS232_clip.0097.png","Live image","Person","Court player close-up","Court","Birds Eye",1,2111,1,"Player","Yes","Partially shaded","Profile","No","Yes","Manual",NA,NA,NA,292.8831412,380.3871384,138.7494336,219.2564558,TRUE,7044.686245,2016,"SC2","R02","ACornet","FRA","SZhang","CHN","WS232",FALSE
"2016_SC2_R02_ACornet_FRA_vs_SZhang_CHN_WS232_clip.0098.png","Live image","Person","Court in play","Logo wall","Player Shoulder Height",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,"SC2","R02","ACornet","FRA","SZhang","CHN","WS232",FALSE
"2016_SC2_R02_ACornet_FRA_vs_SZhang_CHN_WS232_clip.0099.png","Live image","Person","Court in play","Logo wall","Player Shoulder Height",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,"SC2","R02","ACornet","FRA","SZhang","CHN","WS232",FALSE
"2016_SC2_R02_ACornet_FRA_vs_SZhang_CHN_WS232_clip.0100.png","Live image","Person","Court in play","Logo wall","Player Shoulder Height",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,"SC2","R02","ACornet","FRA","SZhang","CHN","WS232",FALSE
"2016_SC2_R02_ACornet_FRA_vs_SZhang_CHN_WS232_clip.0101.png","Live image","Person","Court in play","Logo wall","Player Shoulder Height",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,"SC2","R02","ACornet","FRA","SZhang","CHN","WS232",FALSE
"2016_SC2_R02_ACornet_FRA_vs_SZhang_CHN_WS232_clip.0102.png","Live image","Person","Court in play","Logo wall","Player Shoulder Height",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,"SC2","R02","ACornet","FRA","SZhang","CHN","WS232",FALSE
"2016_SC2_R02_ACornet_FRA_vs_SZhang_CHN_WS232_clip.0103.png","Live image","Person","Court in play","Logo wall","Player Shoulder Height",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,"SC2","R02","ACornet","FRA","SZhang","CHN","WS232",FALSE
"2016_SC2_R02_ACornet_FRA_vs_SZhang_CHN_WS232_clip.0104.png","Live image","Person","Court in play","Logo wall","Birds Eye",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,"SC2","R02","ACornet","FRA","SZhang","CHN","WS232",FALSE
"2016_SC2_R02_ACornet_FRA_vs_SZhang_CHN_WS232_clip.0105.png","Live image","Person","Court in play","Logo wall","Birds Eye",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,"SC2","R02","ACornet","FRA","SZhang","CHN","WS232",FALSE
"2016_SC2_R02_ACornet_FRA_vs_SZhang_CHN_WS232_clip.0106.png","Live image","Person","Court in play","Logo wall","Birds Eye",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,"SC2","R02","ACornet","FRA","SZhang","CHN","WS232",FALSE
"2016_SC2_R02_ACornet_FRA_vs_SZhang_CHN_WS232_clip.0107.png","Live image","Person","Court in play","Logo wall","Birds Eye",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,"SC2","R02","ACornet","FRA","SZhang","CHN","WS232",FALSE
"2016_SC2_R02_ACornet_FRA_vs_SZhang_CHN_WS232_clip.0108.png","Live image","Person","Court in play","Logo wall","Birds Eye",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,"SC2","R02","ACornet","FRA","SZhang","CHN","WS232",FALSE
"2016_SC2_R02_ACornet_FRA_vs_SZhang_CHN_WS232_clip.0109.png","Live image","Person","Court in play","Logo wall","Birds Eye",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,"SC2","R02","ACornet","FRA","SZhang","CHN","WS232",FALSE
"2016_SC2_R02_ACornet_FRA_vs_SZhang_CHN_WS232_clip.0110.png","Live image","Person","Court in play","Logo wall","Birds Eye",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,"SC2","R02","ACornet","FRA","SZhang","CHN","WS232",FALSE
"2016_SC2_R02_ACornet_FRA_vs_SZhang_CHN_WS232_clip.0111.png","Live image","Person","Court in play","Logo wall","Player Shoulder Height",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,"SC2","R02","ACornet","FRA","SZhang","CHN","WS232",FALSE
"2016_SC2_R02_ACornet_FRA_vs_SZhang_CHN_WS232_clip.0112.png","Live image","Person","Court in play","Logo wall","Player Shoulder Height",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,"SC2","R02","ACornet","FRA","SZhang","CHN","WS232",FALSE
"2016_SC2_R02_ACornet_FRA_vs_SZhang_CHN_WS232_clip.0113.png","Live image","Person","Court in play","Logo wall","Player Shoulder Height",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,"SC2","R02","ACornet","FRA","SZhang","CHN","WS232",FALSE
"2016_SC2_R02_ACornet_FRA_vs_SZhang_CHN_WS232_clip.0114.png","Live image","Person","Court in play","Logo wall","Player Shoulder Height",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,"SC2","R02","ACornet","FRA","SZhang","CHN","WS232",FALSE
"2016_SC2_R02_ACornet_FRA_vs_SZhang_CHN_WS232_clip.0115.png","Live image","Person","Court in play","Logo wall","Player Shoulder Height",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,"SC2","R02","ACornet","FRA","SZhang","CHN","WS232",FALSE
"2016_SC2_R02_ACornet_FRA_vs_SZhang_CHN_WS232_clip.0116.png","Live image","Person","Court in play","Logo wall","Player Shoulder Height",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,"SC2","R02","ACornet","FRA","SZhang","CHN","WS232",FALSE
"2016_SC2_R02_ACornet_FRA_vs_SZhang_CHN_WS232_clip.0117.png","Live image","Person","Off court close up of player","Logo wall","Player Shoulder Height",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,"SC2","R02","ACornet","FRA","SZhang","CHN","WS232",FALSE
"2016_SC2_R02_ACornet_FRA_vs_SZhang_CHN_WS232_clip.0118.png","Live image","Person","Off court close up of player","Logo wall","Player Shoulder Height",1,2112,1,"Player","No","Shaded","Front on","No","Yes","Microsoft",0.55,0.02,2.24,295,362,68,135,TRUE,4489,2016,"SC2","R02","ACornet","FRA","SZhang","CHN","WS232",FALSE
"2016_SC2_R02_ACornet_FRA_vs_SZhang_CHN_WS232_clip.0118.png","Live image","Person","Off court close up of player","Logo wall","Player Shoulder Height",1,2112,1,"Player","No","Shaded","Front on","No","Yes","Skybiometry",0.01,0,1.624,300.96,356.96,74.025,130.005,TRUE,3134.88,2016,"SC2","R02","ACornet","FRA","SZhang","CHN","WS232",FALSE
"2016_SC2_R02_ACornet_FRA_vs_SZhang_CHN_WS232_clip.0118.png","Live image","Person","Off court close up of player","Logo wall","Player Shoulder Height",1,2112,1,"Player","No","Shaded","Front on","No","Yes","Manual",NA,NA,NA,290.2710816,368.6328701,75.01470766,148.8128114,TRUE,5782.951397,2016,"SC2","R02","ACornet","FRA","SZhang","CHN","WS232",FALSE
"2016_SC2_R02_ACornet_FRA_vs_SZhang_CHN_WS232_clip.0118.png","Live image","Person","Off court close up of player","Logo wall","Player Shoulder Height",1,2112,1,"Player","No","Shaded","Front on","No","Yes","Animetrics",0.19,0,5.871,289,367,64,142,TRUE,6084,2016,"SC2","R02","ACornet","FRA","SZhang","CHN","WS232",FALSE
"2016_SC2_R02_ACornet_FRA_vs_SZhang_CHN_WS232_clip.0118.png","Live image","Person","Off court close up of player","Logo wall","Player Shoulder Height",1,2112,1,"Player","No","Shaded","Front on","No","Yes","Google",0.084,0.016,2.496,280,380,36,152,TRUE,11600,2016,"SC2","R02","ACornet","FRA","SZhang","CHN","WS232",FALSE
"2016_SC2_R02_ACornet_FRA_vs_SZhang_CHN_WS232_clip.0119.png","Live image","Person","Off court close up of player","Logo wall","Player Shoulder Height",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,"SC2","R02","ACornet","FRA","SZhang","CHN","WS232",FALSE
"2016_SC2_R02_ACornet_FRA_vs_SZhang_CHN_WS232_clip.0120.png","Live image","Person","Off court close up of player","Logo wall","Player Shoulder Height",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,"SC2","R02","ACornet","FRA","SZhang","CHN","WS232",FALSE
"2016_SC2_R02_ACornet_FRA_vs_SZhang_CHN_WS232_clip.0121.png","Live image","Person","Off court close up of player","Logo wall","Player Shoulder Height",1,2113,1,"Player","No","Shaded","Front on","No","Yes","Manual",NA,NA,NA,321.615797,403.895675,69.98301877,148.8128114,TRUE,6486.10572,2016,"SC2","R02","ACornet","FRA","SZhang","CHN","WS232",FALSE
"2016_SC2_R02_ACornet_FRA_vs_SZhang_CHN_WS232_clip.0121.png","Live image","Person","Off court close up of player","Logo wall","Player Shoulder Height",1,2113,1,"Player","No","Shaded","Front on","No","Yes","Microsoft",0.3,0,1.93,325,398,67,140,TRUE,5329,2016,"SC2","R02","ACornet","FRA","SZhang","CHN","WS232",FALSE
"2016_SC2_R02_ACornet_FRA_vs_SZhang_CHN_WS232_clip.0121.png","Live image","Person","Off court close up of player","Logo wall","Player Shoulder Height",1,2113,1,"Player","No","Shaded","Front on","No","Yes","Google",0.084,0,2.51,306,413,34,158,TRUE,13268,2016,"SC2","R02","ACornet","FRA","SZhang","CHN","WS232",FALSE
"2016_SC2_R02_ACornet_FRA_vs_SZhang_CHN_WS232_clip.0121.png","Live image","Person","Off court close up of player","Logo wall","Player Shoulder Height",1,2113,1,"Player","No","Shaded","Front on","No","Yes","Skybiometry",0.01,0,1.34,332,392,73.0125,132.9975,TRUE,3599.1,2016,"SC2","R02","ACornet","FRA","SZhang","CHN","WS232",FALSE
"2016_SC2_R02_ACornet_FRA_vs_SZhang_CHN_WS232_clip.0121.png","Live image","Person","Off court close up of player","Logo wall","Player Shoulder Height",1,2113,1,"Player","No","Shaded","Front on","No","Yes","Animetrics",0.16,0.02,5.077,317,408,55,146,TRUE,8281,2016,"SC2","R02","ACornet","FRA","SZhang","CHN","WS232",FALSE
